,geo_id,geo_code,name,abbreviation
631,2127,county-60010000,เมืองนครสวรรค์,-
632,2128,county-60020000,โกรกพระ,-
633,2129,county-60030000,ชุมแสง,-
634,2130,county-60040000,หนองบัว,-
635,2131,county-60050000,บรรพตพิสัย,-
636,2132,county-60060000,เก้าเลี้ยว,-
637,2133,county-60070000,ตาคลี,-
638,2134,county-60080000,ท่าตะโก,-
639,2135,county-60090000,ไพศาลี,-
640,2136,county-60100000,พยุหะคีรี,-
641,2137,county-60110000,ลาดยาว,-
642,2138,county-60120000,ตากฟ้า,-
643,2139,county-60130000,แม่วงก์,-
644,2140,county-60140000,แม่เปิน,-
645,2141,county-60150000,ชุมตาบง,-
646,2142,county-61010000,เมืองอุทัยธานี,-
647,2143,county-61020000,ทัพทัน,-
648,2144,county-61030000,สว่างอารมณ์,-
649,2145,county-61040000,หนองฉาง,-
650,2146,county-61050000,หนองขาหย่าง,-
651,2147,county-61060000,บ้านไร่,-
652,2148,county-61070000,ลานสัก,-
653,2149,county-61080000,ห้วยคต,-
654,2150,county-62010000,เมืองกำแพงเพชร,-
655,2151,county-62020000,ไทรงาม,-
656,2152,county-62030000,คลองลาน,-
657,2153,county-62040000,ขาณุวรลักษบุรี,-
658,2154,county-62050000,คลองขลุง,-
659,2155,county-62060000,พรานกระต่าย,-
660,2156,county-62070000,ลานกระบือ,-
661,2157,county-62080000,ทรายทองวัฒนา,-
662,2158,county-62090000,ปางศิลาทอง,-
663,2159,county-62100000,บึงสามัคคี,-
664,2160,county-62110000,โกสัมพีนคร,-
665,2161,county-63010000,เมืองตาก,-
666,2162,county-63020000,บ้านตาก,-
667,2163,county-63030000,สามเงา,-
668,2164,county-63040000,แม่ระมาด,-
669,2165,county-63050000,ท่าสองยาง,-
670,2166,county-63060000,แม่สอด,-
671,2167,county-63070000,พบพระ,-
672,2168,county-63080000,อุ้มผาง,-
673,2169,county-63090000,วังเจ้า,-
674,2170,county-64010000,เมืองสุโขทัย,-
675,2171,county-64020000,บ้านด่านลานหอย,-
676,2172,county-64030000,คีรีมาศ,-
677,2173,county-64040000,กงไกรลาศ,-
678,2174,county-64050000,ศรีสัชนาลัย,-
679,2175,county-64060000,ศรีสำโรง,-
680,2176,county-64070000,สวรรคโลก,-
681,2177,county-64080000,ศรีนคร,-
682,2178,county-64090000,ทุ่งเสลี่ยม,-
683,2179,county-65010000,เมืองพิษณุโลก,-
684,2180,county-65020000,นครไทย,-
685,2181,county-65030000,ชาติตระการ,-
686,2182,county-65040000,บางระกำ,-
687,2183,county-65050000,บางกระทุ่ม,-
688,2184,county-65060000,พรหมพิราม,-
689,2185,county-65070000,วัดโบสถ์,-
690,2186,county-65080000,วังทอง,-
691,2187,county-65090000,เนินมะปราง,-
692,2188,county-66010000,เมืองพิจิตร,-
693,2189,county-66020000,วังทรายพูน,-
694,2190,county-66030000,โพธิ์ประทับช้าง,-
695,2191,county-66040000,ตะพานหิน,-
696,2192,county-66050000,บางมูลนาก,-
697,2193,county-66060000,โพทะเล,-
698,2194,county-66070000,สามง่าม,-
699,2195,county-66080000,ทับคล้อ,-
700,2196,county-66090000,สากเหล็ก,-
701,2197,county-66100000,บึงนาราง,-
702,2198,county-66110000,ดงเจริญ,-
703,2199,county-66120000,วชิรบารมี,-
704,2200,county-67010000,เมืองเพชรบูรณ์,-
705,2201,county-67020000,ชนแดน,-
706,2202,county-67030000,หล่มสัก,-
707,2203,county-67040000,หล่มเก่า,-
708,2204,county-67050000,วิเชียรบุรี,-
709,2205,county-67060000,ศรีเทพ,-
710,2206,county-67070000,หนองไผ่,-
711,2207,county-67080000,บึงสามพัน,-
712,2208,county-67090000,น้ำหนาว,-
713,2209,county-67100000,วังโป่ง,-
714,2210,county-67110000,เขาค้อ,-
715,2211,county-70010000,เมืองราชบุรี,-
716,2212,county-70020000,จอมบึง,-
717,2213,county-70030000,สวนผึ้ง,-
718,2214,county-70040000,ดำเนินสะดวก,-
719,2215,county-70050000,บ้านโป่ง,-
720,2216,county-70060000,บางแพ,-
721,2217,county-70070000,โพธาราม,-
722,2218,county-70080000,ปากท่อ,-
723,2219,county-70090000,วัดเพลง,-
724,2220,county-70100000,บ้านคา,-
725,2221,county-71010000,เมืองกาญจนบุรี,-
726,2222,county-71020000,ไทรโยค,-
727,2223,county-71030000,บ่อพลอย,-
728,2224,county-71040000,ศรีสวัสดิ์,-
729,2225,county-71050000,ท่ามะกา,-
730,2226,county-71060000,ท่าม่วง,-
731,2227,county-71070000,ทองผาภูมิ,-
732,2228,county-71080000,สังขละบุรี,-
733,2229,county-71090000,พนมทวน,-
734,2230,county-71100000,เลาขวัญ,-
735,2231,county-71110000,ด่านมะขามเตี้ย,-
736,2232,county-71120000,หนองปรือ,-
737,2233,county-71130000,ห้วยกระเจา,-
738,2234,county-72010000,เมืองสุพรรณบุรี,-
739,2235,county-72020000,เดิมบางนางบวช,-
740,2236,county-72030000,ด่านช้าง,-
741,2237,county-72040000,บางปลาม้า,-
742,2238,county-72050000,ศรีประจันต์,-
743,2239,county-72060000,ดอนเจดีย์,-
744,2240,county-72070000,สองพี่น้อง,-
745,2241,county-72080000,สามชุก,-
746,2242,county-72090000,อู่ทอง,-
747,2243,county-72100000,หนองหญ้าไซ,-
748,2244,county-73010000,เมืองนครปฐม,-
749,2245,county-73020000,กำแพงแสน,-
750,2246,county-73030000,นครชัยศรี,-
751,2247,county-73040000,ดอนตูม,-
752,2248,county-73050000,บางเลน,-
753,2249,county-73060000,สามพราน,-
754,2250,county-73070000,พุทธมณฑล,-
755,2251,county-74010000,เมืองสมุทรสาคร,-
756,2252,county-74020000,กระทุ่มแบน,-
757,2253,county-74030000,บ้านแพ้ว,-
758,2254,county-75010000,เมืองสมุทรสงคราม,-
759,2255,county-75020000,บางคนที,-
760,2256,county-75030000,อัมพวา,-
761,2257,county-76010000,เมืองเพชรบุรี,-
762,2258,county-76020000,เขาย้อย,-
763,2259,county-76030000,หนองหญ้าปล้อง,-
764,2260,county-76040000,ชะอำ,-
765,2261,county-76050000,ท่ายาง,-
766,2262,county-76060000,บ้านลาด,-
767,2263,county-76070000,บ้านแหลม,-
768,2264,county-76080000,แก่งกระจาน,-
769,2265,county-77010000,เมืองประจวบคีรีขันธ์,-
770,2266,county-77020000,กุยบุรี,-
771,2267,county-77030000,ทับสะแก,-
772,2268,county-77040000,บางสะพาน,-
773,2269,county-77050000,บางสะพานน้อย,-
774,2270,county-77060000,ปราณบุรี,-
775,2271,county-77070000,หัวหิน,-
776,2272,county-77080000,สามร้อยยอด,-
777,2273,county-80010000,เมืองนครศรีธรรมราช,-
778,2274,county-80020000,พรหมคีรี,-
779,2275,county-80030000,ลานสกา,-
780,2276,county-80040000,ฉวาง,-
781,2277,county-80050000,พิปูน,-
782,2278,county-80060000,เชียรใหญ่,-
783,2279,county-80070000,ชะอวด,-
784,2280,county-80080000,ท่าศาลา,-
785,2281,county-80090000,ทุ่งสง,-
786,2282,county-80100000,นาบอน,-
787,2283,county-80110000,ทุ่งใหญ่,-
788,2284,county-80120000,ปากพนัง,-
789,2285,county-80130000,ร่อนพิบูลย์,-
790,2286,county-80140000,สิชล,-
791,2287,county-80150000,ขนอม,-
792,2288,county-80160000,หัวไทร,-
793,2289,county-80170000,บางขัน,-
794,2290,county-80180000,ถ้ำพรรณรา,-
795,2291,county-80190000,จุฬาภรณ์,-
796,2292,county-80200000,พระพรหม,-
797,2293,county-80210000,นบพิตำ,-
798,2294,county-80220000,ช้างกลาง,-
799,2295,county-80230000,เฉลิมพระเกียรติ,-
800,2296,county-81010000,เมืองกระบี่,-
801,2297,county-81020000,เขาพนม,-
802,2298,county-81030000,เกาะลันตา,-
803,2299,county-81040000,คลองท่อม,-
804,2300,county-81050000,อ่าวลึก,-
805,2301,county-81060000,ปลายพระยา,-
806,2302,county-81070000,ลำทับ,-
807,2303,county-81080000,เหนือคลอง,-
808,2304,county-82010000,เมืองพังงา,-
809,2305,county-82020000,เกาะยาว,-
810,2306,county-82030000,กะปง,-
811,2307,county-82040000,ตะกั่วทุ่ง,-
812,2308,county-82050000,ตะกั่วป่า,-
813,2309,county-82060000,คุระบุรี,-
814,2310,county-82070000,ทับปุด,-
815,2311,county-82080000,ท้ายเหมือง,-
816,2312,county-83010000,เมืองภูเก็ต,-
817,2313,county-83020000,กะทู้,-
818,2314,county-83030000,ถลาง,-
819,2315,county-84010000,เมืองสุราษฎร์ธานี,-
820,2316,county-84020000,กาญจนดิษฐ์,-
821,2317,county-84030000,ดอนสัก,-
822,2318,county-84040000,เกาะสมุย,-
823,2319,county-84050000,เกาะพะงัน,-
824,2320,county-84060000,ไชยา,-
825,2321,county-84070000,ท่าชนะ,-
826,2322,county-84080000,คีรีรัฐนิคม,-
827,2323,county-84090000,บ้านตาขุน,-
828,2324,county-84100000,พนม,-
829,2325,county-84110000,ท่าฉาง,-
830,2326,county-84120000,บ้านนาสาร,-
831,2327,county-84130000,บ้านนาเดิม,-
832,2328,county-84140000,เคียนซา,-
833,2329,county-84150000,เวียงสระ,-
834,2330,county-84160000,พระแสง,-
835,2331,county-84170000,พุนพิน,-
836,2332,county-84180000,ชัยบุรี,-
837,2333,county-84190000,วิภาวดี,-
838,2334,county-85010000,เมืองระนอง,-
839,2335,county-85020000,ละอุ่น,-
840,2336,county-85030000,กะเปอร์,-
841,2337,county-85040000,กระบุรี,-
842,2338,county-85050000,สุขสำราญ,-
843,2339,county-86010000,เมืองชุมพร,-
844,2340,county-86020000,ท่าแซะ,-
845,2341,county-86030000,ปะทิว,-
846,2342,county-86040000,หลังสวน,-
847,2343,county-86050000,ละแม,-
848,2344,county-86060000,พะโต๊ะ,-
849,2345,county-86070000,สวี,-
850,2346,county-86080000,ทุ่งตะโก,-
851,2347,county-90010000,เมืองสงขลา,-
852,2348,county-90020000,สทิงพระ,-
853,2349,county-90030000,จะนะ,-
854,2350,county-90040000,นาทวี,-
855,2351,county-90050000,เทพา,-
856,2352,county-90060000,สะบ้าย้อย,-
857,2353,county-90070000,ระโนด,-
858,2354,county-90080000,กระแสสินธุ์,-
859,2355,county-90090000,รัตภูมิ,-
860,2356,county-90100000,สะเดา,-
861,2357,county-90110000,หาดใหญ่,-
862,2358,county-90120000,นาหม่อม,-
863,2359,county-90130000,ควนเนียง,-
864,2360,county-90140000,บางกล่ำ,-
865,2361,county-90150000,สิงหนคร,-
866,2362,county-90160000,คลองหอยโข่ง,-
867,2363,county-91010000,เมืองสตูล,-
868,2364,county-91020000,ควนโดน,-
869,2365,county-91030000,ควนกาหลง,-
870,2366,county-91040000,ท่าแพ,-
871,2367,county-91050000,ละงู,-
872,2368,county-91060000,ทุ่งหว้า,-
873,2369,county-91070000,มะนัง,-
874,2370,county-92010000,เมืองตรัง,-
875,2371,county-92020000,กันตัง,-
876,2372,county-92030000,ย่านตาขาว,-
877,2373,county-92040000,ปะเหลียน,-
878,2374,county-92050000,สิเกา,-
879,2375,county-92060000,ห้วยยอด,-
880,2376,county-92070000,วังวิเศษ,-
881,2377,county-92080000,นาโยง,-
882,2378,county-92090000,รัษฎา,-
883,2379,county-92100000,หาดสำราญ,-
884,2380,county-93010000,เมืองพัทลุง,-
885,2381,county-93020000,กงหรา,-
886,2382,county-93030000,เขาชัยสน,-
887,2383,county-93040000,ตะโหมด,-
888,2384,county-93050000,ควนขนุน,-
889,2385,county-93060000,ปากพะยูน,-
890,2386,county-93070000,ศรีบรรพต,-
891,2387,county-93080000,ป่าบอน,-
892,2388,county-93090000,บางแก้ว,-
893,2389,county-93100000,ป่าพะยอม,-
894,2390,county-93110000,ศรีนครินทร์,-
895,2391,county-94010000,เมืองปัตตานี,-
896,2392,county-94020000,โคกโพธิ์,-
897,2393,county-94030000,หนองจิก,-
898,2394,county-94040000,ปะนาเระ,-
899,2395,county-94050000,มายอ,-
900,2396,county-94060000,ทุ่งยางแดง,-
901,2397,county-94070000,สายบุรี,-
902,2398,county-94080000,ไม้แก่น,-
903,2399,county-94090000,ยะหริ่ง,-
904,2400,county-94100000,ยะรัง,-
905,2401,county-94110000,กะพ้อ,-
906,2402,county-94120000,แม่ลาน,-
907,2403,county-95010000,เมืองยะลา,-
908,2404,county-95020000,เบตง,-
909,2405,county-95030000,บันนังสตา,-
910,2406,county-95040000,ธารโต,-
911,2407,county-95050000,ยะหา,-
912,2408,county-95060000,รามัน,-
913,2409,county-95070000,กาบัง,-
914,2410,county-95080000,กรงปินัง,-
915,2411,county-96010000,เมืองนราธิวาส,-
916,2412,county-96020000,ตากใบ,-
917,2413,county-96030000,บาเจาะ,-
918,2414,county-96040000,ยี่งอ,-
919,2415,county-96050000,ระแงะ,-
920,2416,county-96060000,รือเสาะ,-
921,2417,county-96070000,ศรีสาคร,-
922,2418,county-96080000,แว้ง,-
923,2419,county-96090000,สุคิริน,-
924,2420,county-96100000,สุไหงโก-ลก,-
925,2421,county-96110000,สุไหงปาดี,-
926,2422,county-96120000,จะแนะ,-
927,2423,county-96130000,เจาะไอร้อง,-
